LAT,LON,YEAR,MO,DY,Date,dew_point,T2M_MAX,T2M_MIN,WS50M_MIN,WS50M_MAX,avg_temp,relative_humidity,avg_wind_speed
33.95001,151.17001,2019,6,29,29-06-2019,22.3,23.2,22.6,9.3,15.5,22.9,96.3,12.4
33.95001,151.17001,2019,6,30,30-06-2019,22.4,23.3,22.7,9,11.6,23,96.5,10.3
33.95001,151.17001,2019,7,1,01-07-2019,22.9,23.5,23.2,11,12.9,23.4,97.1,12
33.95001,151.17001,2019,7,2,02-07-2019,23.1,23.7,23.3,8.9,11.1,23.5,97.5,10
33.95001,151.17001,2019,7,3,03-07-2019,23.3,23.9,23.7,6.2,9.3,23.8,97.5,7.8
33.95001,151.17001,2019,7,4,04-07-2019,23.4,24,23.7,5.7,6.9,23.8,97.4,6.3
33.95001,151.17001,2019,7,5,05-07-2019,23.3,24.7,24,5.5,8.7,24.3,94.3,7.1
33.95001,151.17001,2019,7,6,06-07-2019,23.6,24.7,24.4,2.1,5.9,24.5,94.3,4
33.95001,151.17001,2019,7,7,07-07-2019,24,25,24.5,4.8,7.4,24.8,95.3,6.1
33.95001,151.17001,2019,7,8,08-07-2019,24.4,25.3,24.6,4.6,8.8,24.9,96.9,6.7
33.95001,151.17001,2019,7,9,09-07-2019,24.2,25.3,25,6.5,9.6,25.1,94.4,8.1
33.95001,151.17001,2019,7,10,10-07-2019,22.3,24.9,23.3,6.5,9.3,24.1,88.5,7.9
33.95001,151.17001,2019,7,11,11-07-2019,20,23.1,22.2,5.7,10.8,22.7,84.4,8.3
33.95001,151.17001,2019,7,12,12-07-2019,17.4,22.4,21.8,3.6,7.6,22.1,74.2,5.6
33.95001,151.17001,2019,7,13,13-07-2019,20.1,24.2,22.2,2.8,7.9,23.2,83.3,5.4
33.95001,151.17001,2019,7,14,14-07-2019,22.9,24.7,24,1.7,7.9,24.3,91.7,4.8
33.95001,151.17001,2019,7,15,15-07-2019,24.3,25.2,24.7,7,12.3,24.9,95.9,9.6
33.95001,151.17001,2019,7,16,16-07-2019,21.3,24.6,23.2,5.2,7.3,23.9,87.3,6.2
33.95001,151.17001,2019,7,17,17-07-2019,21.1,24.2,23.3,6,7.6,23.7,83.8,6.8
33.95001,151.17001,2019,7,18,18-07-2019,22.7,24.6,23.9,3.9,6.5,24.3,91,5.2
33.95001,151.17001,2019,7,19,19-07-2019,21.9,25.2,24.3,2.3,6.1,24.8,83.6,4.2
33.95001,151.17001,2019,7,20,20-07-2019,23.9,25.2,24.3,4.6,9.6,24.8,94,7.1
33.95001,151.17001,2019,7,21,21-07-2019,21.3,24.1,23.3,8,10.5,23.7,85.7,9.2
33.95001,151.17001,2019,7,22,22-07-2019,20.3,23.6,23.1,6.7,11.4,23.4,83.2,9
33.95001,151.17001,2019,7,23,23-07-2019,21.1,23.9,23.5,4.5,6.7,23.7,85.6,5.6
33.95001,151.17001,2019,7,24,24-07-2019,21.3,25.2,24,4.8,7.2,24.6,81.2,6
33.95001,151.17001,2019,7,25,25-07-2019,23.6,25.3,25,5.1,7.3,25.2,90.8,6.2
33.95001,151.17001,2019,7,26,26-07-2019,23.4,25.4,24.4,0.6,4.9,24.9,90.7,2.7
33.95001,151.17001,2019,7,27,27-07-2019,22.1,25.6,24.4,2,4.5,25,84,3.2
33.95001,151.17001,2019,7,28,28-07-2019,23.8,25.9,25.5,2.8,5.2,25.7,89.1,4
33.95001,151.17001,2019,7,29,29-07-2019,23.5,26.4,25.8,1.8,5.1,26.1,86.3,3.4
33.95001,151.17001,2019,7,30,30-07-2019,22,26.8,26.4,0.4,3.2,26.6,75.1,1.8
33.95001,151.17001,2019,7,31,31-07-2019,22,27.3,26.7,0.6,2.6,27,73.8,1.6
33.95001,151.17001,2019,8,1,01-08-2019,23,27.2,26.7,1.8,3,27,78.8,2.4
33.95001,151.17001,2019,8,2,02-08-2019,23.8,27.3,26.7,0.8,3.5,27,82.5,2.1
33.95001,151.17001,2019,8,3,03-08-2019,23.7,27.7,27.1,1.1,2.6,27.4,80.3,1.8
33.95001,151.17001,2019,8,4,04-08-2019,23.5,28,27.2,1.1,3.1,27.6,78.7,2.1
33.95001,151.17001,2019,8,5,05-08-2019,24.4,28.8,28,1,3.1,28.4,78.5,2
33.95001,151.17001,2019,8,6,06-08-2019,24,28.4,26.7,1.5,4.7,27.6,81.8,3.1
33.95001,151.17001,2019,8,7,07-08-2019,23.7,27.7,26.9,3.9,5,27.3,80.2,4.5
33.95001,151.17001,2019,8,8,08-08-2019,24.4,27.8,27.4,4.2,5.8,27.6,82.7,5
33.95001,151.17001,2019,8,9,09-08-2019,24.6,27.8,27.2,3.5,5.7,27.5,84.3,4.6
33.95001,151.17001,2019,8,10,10-08-2019,25.4,28.5,27.9,4.8,5.6,28.2,84.8,5.2
33.95001,151.17001,2019,8,11,11-08-2019,25.2,28.3,27.6,4.3,5.8,28,84.8,5.1
33.95001,151.17001,2019,8,12,12-08-2019,25.4,28.9,28.2,3.8,6.1,28.5,83.1,4.9
33.95001,151.17001,2019,8,13,13-08-2019,26,29,28.3,6.9,10.3,28.6,85,8.6
33.95001,151.17001,2019,8,14,14-08-2019,25.8,28.2,27.8,5.7,9.8,28,87.7,7.7
33.95001,151.17001,2019,8,15,15-08-2019,25.1,27.8,26.5,2.8,5.9,27.1,89.6,4.4
33.95001,151.17001,2019,8,16,16-08-2019,25.2,27.9,26.7,2.6,4.6,27.3,87.3,3.6
33.95001,151.17001,2019,8,17,17-08-2019,25.7,28.6,27.9,5,6,28.3,85.9,5.5
33.95001,151.17001,2019,8,18,18-08-2019,26,28.5,28.1,4.6,7.4,28.3,87,6
33.95001,151.17001,2019,8,19,19-08-2019,24.6,28.2,26.3,5,6.2,27.2,84,5.6
33.95001,151.17001,2019,8,20,20-08-2019,22,26.2,25.3,4,7.2,25.8,79.9,5.6
33.95001,151.17001,2019,8,21,21-08-2019,20.3,25.8,25.2,2.5,4.7,25.5,72.2,3.6
33.95001,151.17001,2019,8,22,22-08-2019,20.2,25.9,25.1,2.8,4.1,25.5,71.7,3.5
33.95001,151.17001,2019,8,23,23-08-2019,23.7,27.9,25.9,4.4,10.1,26.9,82.2,7.3
33.95001,151.17001,2019,8,24,24-08-2019,25.7,28.3,27.8,6.4,8,28,86.7,7.2
33.95001,151.17001,2019,8,25,25-08-2019,25.4,28.2,27.7,7,9.8,28,85.4,8.4
33.95001,151.17001,2019,8,26,26-08-2019,24.6,28.4,26.4,2.3,10.6,27.4,84.8,6.4
33.95001,151.17001,2019,8,27,27-08-2019,24.8,28.2,26.1,1.6,9.7,27.1,86.9,5.7
33.95001,151.17001,2019,8,28,28-08-2019,24.7,27.5,26.8,6.5,8.7,27.1,86,7.6
33.95001,151.17001,2019,8,29,29-08-2019,24.6,28,27,4.9,9.2,27.5,83.7,7.1
33.95001,151.17001,2019,8,30,30-08-2019,25.5,28.1,27.9,4,9.3,28,86.2,6.6
33.95001,151.17001,2019,8,31,31-08-2019,25.7,28.3,27.6,2.8,5.2,27.9,87.8,4
33.95001,151.17001,2019,9,1,01-09-2019,24.5,28.5,27.6,1.9,5.3,28.1,80.5,3.6
33.95001,151.17001,2019,9,2,02-09-2019,24.8,28.4,28,2.1,4,28.2,81.4,3
33.95001,151.17001,2019,9,3,03-09-2019,25,28.2,27.7,2.5,3.3,27.9,83.7,2.9
33.95001,151.17001,2019,9,4,04-09-2019,24.5,28.2,27.7,1.5,2.9,27.9,81.1,2.2
33.95001,151.17001,2019,9,5,05-09-2019,24.5,28.3,27.4,0.8,8,27.9,82.4,4.4
33.95001,151.17001,2019,9,6,06-09-2019,24.5,28.3,27.9,4.9,8.1,28.1,80.6,6.5
33.95001,151.17001,2019,9,7,07-09-2019,24.1,28.8,27.7,1.2,4.6,28.3,78.1,2.9
33.95001,151.17001,2019,9,8,08-09-2019,24,29,28.2,0.6,4.1,28.6,75.2,2.3
33.95001,151.17001,2019,9,9,09-09-2019,24.2,28.1,27.9,0.6,5.3,28,79.6,3
33.95001,151.17001,2019,9,10,10-09-2019,23.2,27.8,26.8,1.5,4.3,27.3,78.8,2.9
33.95001,151.17001,2019,9,11,11-09-2019,22.5,27.4,26.7,0.4,5.6,27,76,3
33.95001,151.17001,2019,9,12,12-09-2019,24.3,28.6,27.3,5.9,9.6,28,80.9,7.8
33.95001,151.17001,2019,9,13,13-09-2019,21.3,27.4,25,7.3,10,26.2,75.9,8.7
33.95001,151.17001,2019,9,14,14-09-2019,19.7,25.6,25,7,9.5,25.3,71,8.2
33.95001,151.17001,2019,9,15,15-09-2019,22.4,27.2,25.7,8.8,11.7,26.4,78,10.3
33.95001,151.17001,2019,9,16,16-09-2019,25.7,28,27.3,9.8,11.6,27.6,88.6,10.7
33.95001,151.17001,2019,9,17,17-09-2019,26.2,28.3,27.9,7.2,11.3,28.1,89.2,9.2
33.95001,151.17001,2019,9,18,18-09-2019,26.9,28.1,28,8.4,10.4,28.1,93.2,9.4
33.95001,151.17001,2019,9,19,19-09-2019,26,28.1,27.2,2.4,11.4,27.7,89.7,6.9
33.95001,151.17001,2019,9,20,20-09-2019,24.1,27.1,25.8,2.1,6.1,26.4,87.7,4.1
33.95001,151.17001,2019,9,21,21-09-2019,23.2,26,25.5,4.1,10.2,25.8,85.9,7.1
33.95001,151.17001,2019,9,22,22-09-2019,23.5,27.5,26.1,2.5,8.3,26.8,81.1,5.4
33.95001,151.17001,2019,9,23,23-09-2019,23.1,28.3,27.4,2.9,5.8,27.8,75.2,4.3
33.95001,151.17001,2019,9,24,24-09-2019,25.1,28.1,27.6,6.4,8.6,27.9,85.1,7.5
33.95001,151.17001,2019,9,25,25-09-2019,24.4,28.1,27.8,5.8,8,28,80.7,6.9
33.95001,151.17001,2019,9,26,26-09-2019,23.6,27.9,25.1,3.5,9.7,26.5,84.3,6.6
33.95001,151.17001,2019,9,27,27-09-2019,19.5,25,24.2,7.9,9.1,24.6,73.2,8.5
33.95001,151.17001,2019,9,28,28-09-2019,17.5,24.1,23.7,5.1,7.5,23.9,66.9,6.3
33.95001,151.17001,2019,9,29,29-09-2019,17,24.9,23.9,3.5,4.8,24.4,63,4.2
33.95001,151.17001,2019,9,30,30-09-2019,19.2,25.9,25,1.8,5.2,25.4,68,3.5
33.95001,151.17001,2019,10,1,01-10-2019,21.4,26.3,25.4,2.1,6.3,25.8,76.2,4.2
33.95001,151.17001,2019,10,2,02-10-2019,21,25.5,24.8,6.8,10.8,25.1,77.2,8.8
33.95001,151.17001,2019,10,3,03-10-2019,20,25.3,24.5,7.5,9,24.9,73.3,8.3
33.95001,151.17001,2019,10,4,04-10-2019,20.1,25.3,24.9,5.4,8.4,25.1,73.3,6.9
33.95001,151.17001,2019,10,5,05-10-2019,21.4,26.4,25.3,5.9,8.2,25.9,75.7,7
33.95001,151.17001,2019,10,6,06-10-2019,21.9,26.8,26,4,7.2,26.4,75.4,5.6
33.95001,151.17001,2019,10,7,07-10-2019,22,26.4,25.8,3.7,5.5,26.1,77.8,4.6
33.95001,151.17001,2019,10,8,08-10-2019,21.4,26.1,25.4,4.3,6,25.7,77.1,5.2
33.95001,151.17001,2019,10,9,09-10-2019,24.3,27,26.1,1.9,8.3,26.5,87.2,5.1
33.95001,151.17001,2019,10,10,10-10-2019,23.5,26.4,25.2,0.1,7.7,25.8,87.3,3.9
33.95001,151.17001,2019,10,11,11-10-2019,23,26.6,25.7,7.4,10.1,26.2,82.5,8.8
33.95001,151.17001,2019,10,12,12-10-2019,23.1,26.6,26,8.7,11.6,26.3,82.2,10.1
33.95001,151.17001,2019,10,13,13-10-2019,23.4,27.1,25.7,7.4,13.2,26.4,81.8,10.3
33.95001,151.17001,2019,10,14,14-10-2019,20.6,25,23.5,6.1,7.8,24.3,81,6.9
33.95001,151.17001,2019,10,15,15-10-2019,23.1,26.2,24.5,4.1,7,25.3,86.1,5.5
33.95001,151.17001,2019,10,16,16-10-2019,20.7,24.6,23.1,5.4,9.5,23.8,84.1,7.5
33.95001,151.17001,2019,10,17,17-10-2019,19.3,24.1,23.3,3.9,6.7,23.7,76.3,5.3
33.95001,151.17001,2019,10,18,18-10-2019,18.5,24.1,22.5,6.7,10.4,23.3,75,8.6
33.95001,151.17001,2019,10,19,19-10-2019,19.2,24.7,22.9,7.1,8.6,23.8,75.7,7.9
33.95001,151.17001,2019,10,20,20-10-2019,23,26,25,8.5,10.4,25.5,84.7,9.5
33.95001,151.17001,2019,10,21,21-10-2019,18.9,25.4,22.6,7.3,9.4,24,75.5,8.4
33.95001,151.17001,2019,10,22,22-10-2019,19.2,23.9,22.5,7.6,11.6,23.2,78.4,9.6
33.95001,151.17001,2019,10,23,23-10-2019,23.4,25.7,23.7,10.8,13.8,24.7,89.3,12.3
33.95001,151.17001,2019,10,24,24-10-2019,18.7,23.3,22.2,8.1,12.2,22.8,78.7,10.1
33.95001,151.17001,2019,10,25,25-10-2019,19.7,25.8,22.3,12.5,23.2,24.1,80.6,17.9
33.95001,151.17001,2019,10,26,26-10-2019,22.9,25.8,25.2,10.3,16.1,25.5,85.4,13.2
33.95001,151.17001,2019,10,27,27-10-2019,20.8,25.3,24.5,4.4,10.8,24.9,77.8,7.6
33.95001,151.17001,2019,10,28,28-10-2019,20.9,24.8,21.9,4.4,8.2,23.4,86.5,6.3
33.95001,151.17001,2019,10,29,29-10-2019,20.4,24.6,21.8,5.6,10.9,23.2,85.5,8.3
33.95001,151.17001,2019,10,30,30-10-2019,22,25.4,23.3,3.1,12.9,24.3,84.9,8
33.95001,151.17001,2019,10,31,31-10-2019,17.9,23.2,22.7,3,5.8,23,73.1,4.4
33.95001,151.17001,2019,11,1,01-11-2019,20.9,24.9,23,3.6,11.3,24,83.1,7.4
33.95001,151.17001,2019,11,2,02-11-2019,18.2,23.6,22.1,4.7,8.1,22.8,74.2,6.4
33.95001,151.17001,2019,11,3,03-11-2019,18.6,23.3,22.1,3,5.9,22.7,76.7,4.4
33.95001,151.17001,2019,11,4,04-11-2019,20,24.7,21.4,3.5,12.4,23.1,78.9,7.9
33.95001,151.17001,2019,11,5,05-11-2019,14.8,21.1,19.5,4.9,11,20.3,69.9,8
33.95001,151.17001,2019,11,6,06-11-2019,11.6,20.9,19.3,2.6,5.8,20.1,58.7,4.2
33.95001,151.17001,2019,11,7,07-11-2019,15.5,23.8,21.1,5.9,10.8,22.4,65.4,8.3
33.95001,151.17001,2019,11,8,08-11-2019,20.9,24.6,22.4,6.9,12.2,23.5,81.8,9.6
33.95001,151.17001,2019,11,9,09-11-2019,16.8,21.8,18.8,5.6,13.1,20.3,81.9,9.3
33.95001,151.17001,2019,11,10,10-11-2019,16.9,20,18.8,6.2,16.5,19.4,84.5,11.3
33.95001,151.17001,2019,11,11,11-11-2019,14.3,22,19.7,3.2,11.1,20.8,66.7,7.2
33.95001,151.17001,2019,11,12,12-11-2019,17.8,23.4,21,8,12.6,22.2,73.9,10.3
33.95001,151.17001,2019,11,13,13-11-2019,14.8,20.8,19.6,4.9,13.1,20.2,70.7,9
33.95001,151.17001,2019,11,14,14-11-2019,16.7,23.6,19.3,4.1,13,21.5,74.6,8.6
33.95001,151.17001,2019,11,15,15-11-2019,18.4,23.7,19.7,5,13,21.7,83.3,9
33.95001,151.17001,2019,11,16,16-11-2019,17.9,23.1,20,3.8,13.6,21.5,80,8.7
33.95001,151.17001,2019,11,17,17-11-2019,13.1,21,18,2.9,14.8,19.5,67.3,8.8
33.95001,151.17001,2019,11,18,18-11-2019,11.5,18.6,16.3,2.2,13.5,17.4,69.1,7.9
33.95001,151.17001,2019,11,19,19-11-2019,18,23.9,19,8.3,15.9,21.4,77.5,12.1
33.95001,151.17001,2019,11,20,20-11-2019,17.1,23.9,16.7,8.2,20,20.3,79.4,14.1
33.95001,151.17001,2019,11,21,21-11-2019,11.7,17.2,16.2,9.8,13.8,16.7,71.8,11.8
33.95001,151.17001,2019,11,22,22-11-2019,11.6,17.8,17.1,3.4,9.4,17.5,68.2,6.4
33.95001,151.17001,2019,11,23,23-11-2019,13,18.5,17,2.9,6.9,17.8,73.9,4.9
33.95001,151.17001,2019,11,24,24-11-2019,15.8,21.8,18.6,6.6,12.9,20.2,74.6,9.8
33.95001,151.17001,2019,11,25,25-11-2019,19.4,22.5,21.9,12.6,16.3,22.2,83.8,14.5
33.95001,151.17001,2019,11,26,26-11-2019,19.6,22.5,19.2,4.7,14.6,20.8,90.3,9.6
33.95001,151.17001,2019,11,27,27-11-2019,16.6,20.7,18.5,4.6,11.7,19.6,82.9,8.1
33.95001,151.17001,2019,11,28,28-11-2019,18.8,22.7,19.1,4.9,14.7,20.9,86.7,9.8
33.95001,151.17001,2019,11,29,29-11-2019,16.7,20.3,16.1,0.7,14.6,18.2,89.2,7.6
33.95001,151.17001,2019,11,30,30-11-2019,11.3,16.8,15.6,9.4,13.5,16.2,72.2,11.4
33.95001,151.17001,2019,12,1,01-12-2019,11.1,18.1,16.2,4.4,9.6,17.2,66.9,7
33.95001,151.17001,2019,12,2,02-12-2019,14.3,21.8,18,5,14.8,19.9,68.9,9.9
33.95001,151.17001,2019,12,3,03-12-2019,18.7,22,19.9,12,18.2,21,83.9,15.1
33.95001,151.17001,2019,12,4,04-12-2019,12.4,21.1,17.5,1.2,11.8,19.3,66,6.5
33.95001,151.17001,2019,12,5,05-12-2019,13.9,21.2,17.2,5.7,10.7,19.2,72.4,8.2
33.95001,151.17001,2019,12,6,06-12-2019,12.9,18.4,17.1,3.6,8.7,17.7,73,6.1
33.95001,151.17001,2019,12,7,07-12-2019,13.8,19.7,16.9,5.8,9.6,18.3,78.4,7.7
33.95001,151.17001,2019,12,8,08-12-2019,17,21,17,8,16.1,19,85.9,12.1
33.95001,151.17001,2019,12,9,09-12-2019,12.1,16.7,15.8,7.2,10.6,16.2,77.7,8.9
33.95001,151.17001,2019,12,10,10-12-2019,12.2,18.5,15.8,6.7,8.7,17.1,74.5,7.7
33.95001,151.17001,2019,12,11,11-12-2019,15.7,20.3,18.6,7.8,13.1,19.5,77.6,10.4
33.95001,151.17001,2019,12,12,12-12-2019,19.3,21.9,20.6,12.8,16.7,21.2,87.8,14.8
33.95001,151.17001,2019,12,13,13-12-2019,13.2,21.2,16.5,6.6,13.6,18.8,72.7,10.1
33.95001,151.17001,2019,12,14,14-12-2019,13.3,20.6,16.5,3.3,13.8,18.5,73.2,8.6
33.95001,151.17001,2019,12,15,15-12-2019,13.1,20.7,14.5,11.7,15.7,17.6,72.6,13.7
33.95001,151.17001,2019,12,16,16-12-2019,10.3,15.9,14.3,5.1,11.4,15.1,73.5,8.2
33.95001,151.17001,2019,12,17,17-12-2019,9.1,18.5,15.8,2.1,10.4,17.2,60.5,6.3
33.95001,151.17001,2019,12,18,18-12-2019,15.7,21,18.7,10.4,18,19.8,76.8,14.2
33.95001,151.17001,2019,12,19,19-12-2019,16.1,20.3,18.5,6.6,9.8,19.4,81.9,8.2
33.95001,151.17001,2019,12,20,20-12-2019,17,21.4,18.8,7.7,16.3,20.1,80.3,12
33.95001,151.17001,2019,12,21,21-12-2019,11,18.3,15,3.8,13.5,16.7,71.8,8.6
33.95001,151.17001,2019,12,22,22-12-2019,15.3,19.5,17.3,3.3,9.5,18.4,81.7,6.4
33.95001,151.17001,2019,12,23,23-12-2019,17.6,21.9,15.8,9.2,22.5,18.9,87.4,15.8
33.95001,151.17001,2019,12,24,24-12-2019,11.5,18,14.8,2.6,17.3,16.4,71.2,9.9
33.95001,151.17001,2019,12,25,25-12-2019,9.5,14.7,13.7,5.7,14.5,14.2,72.6,10.1
33.95001,151.17001,2019,12,26,26-12-2019,12.3,19,14.7,3.9,14.4,16.8,73.4,9.2
33.95001,151.17001,2019,12,27,27-12-2019,15.7,21.1,16.8,1.3,28.4,19,81.4,14.9
33.95001,151.17001,2019,12,28,28-12-2019,9.6,15.4,13.5,11.1,28.6,14.4,73.7,19.9
33.95001,151.17001,2019,12,29,29-12-2019,9.6,14.7,13.4,12.2,14.9,14,74.3,13.5
33.95001,151.17001,2019,12,30,30-12-2019,9.9,15,13.2,2.6,12.5,14.1,73.5,7.6
33.95001,151.17001,2019,12,31,31-12-2019,12.5,19.6,13.1,2.5,23.2,16.3,76.5,12.9
33.95001,151.17001,2020,1,1,01-01-2020,12.2,19.8,15.5,7.2,22.7,17.6,74,15
33.95001,151.17001,2020,1,2,02-01-2020,10.4,16.5,15.4,5.6,7.6,16,69.1,6.6
33.95001,151.17001,2020,1,3,03-01-2020,10.6,15.6,13.8,0.7,7,14.7,75.3,3.8
33.95001,151.17001,2020,1,4,04-01-2020,10.7,16.2,14.6,3.1,9.1,15.4,72.7,6.1
33.95001,151.17001,2020,1,5,05-01-2020,10.4,14.5,12.7,1.3,14.6,13.6,82.2,7.9
33.95001,151.17001,2020,1,6,06-01-2020,8.6,13.3,12.6,13,17.8,13,74.4,15.4
33.95001,151.17001,2020,1,7,07-01-2020,8.3,13.6,12.6,9.5,19.1,13.1,72.4,14.3
33.95001,151.17001,2020,1,8,08-01-2020,10.6,19.5,13.6,2.5,23.8,16.6,73.8,13.2
33.95001,151.17001,2020,1,9,09-01-2020,13.6,19.9,16.3,7.8,25.9,18.1,74.9,16.8
33.95001,151.17001,2020,1,10,10-01-2020,10.4,16.2,12.8,5.4,9.7,14.5,76.5,7.6
33.95001,151.17001,2020,1,11,11-01-2020,8.9,14.3,12.7,2.2,8,13.5,72.8,5.1
33.95001,151.17001,2020,1,12,12-01-2020,10.6,17.8,13.8,1,9.5,15.8,69.2,5.3
33.95001,151.17001,2020,1,13,13-01-2020,14.2,19.6,17.7,9.9,20.8,18.7,76.8,15.4
33.95001,151.17001,2020,1,14,14-01-2020,10.5,18.1,16.9,3.6,13.1,17.5,63.1,8.3
33.95001,151.17001,2020,1,15,15-01-2020,13.7,19.8,17.4,5.1,20.2,18.6,75.7,12.6
33.95001,151.17001,2020,1,16,16-01-2020,10.9,19.6,14.3,2.2,19.6,17,71.5,10.9
33.95001,151.17001,2020,1,17,17-01-2020,9.5,15.8,14.1,1.6,6.5,15,69.4,4
33.95001,151.17001,2020,1,18,18-01-2020,15.6,19.6,15.9,6.3,22.1,17.8,86.8,14.2
33.95001,151.17001,2020,1,19,19-01-2020,11.7,19.1,14.2,11.5,22.4,16.7,77.4,16.9
33.95001,151.17001,2020,1,20,20-01-2020,10.5,17.6,14.3,5.4,10.8,15.9,70.1,8.1
33.95001,151.17001,2020,1,21,21-01-2020,11.4,17.9,12.7,10.4,19.2,15.3,71.3,14.8
33.95001,151.17001,2020,1,22,22-01-2020,8.1,13.3,12.3,5.5,16.6,12.8,72.3,11.1
33.95001,151.17001,2020,1,23,23-01-2020,10.3,17,13,3.3,12.6,15,73.7,7.9
33.95001,151.17001,2020,1,24,24-01-2020,14.2,18.8,16,8.6,19.3,17.4,81.8,14
33.95001,151.17001,2020,1,25,25-01-2020,9.6,15.9,12.9,9.2,12.3,14.4,72.1,10.8
33.95001,151.17001,2020,1,26,26-01-2020,8.8,12.9,11.1,7.7,9.6,12,80.5,8.7
33.95001,151.17001,2020,1,27,27-01-2020,8,12.6,12.2,4.8,11.8,12.4,74.4,8.3
33.95001,151.17001,2020,1,28,28-01-2020,9,12.5,10.4,5.2,12.4,11.5,83.2,8.8
33.95001,151.17001,2020,1,29,29-01-2020,12.3,17.7,12.6,10.7,15.3,15.1,85.9,13
33.95001,151.17001,2020,1,30,30-01-2020,15.4,18,17.4,8.1,12.2,17.7,86,10.2
33.95001,151.17001,2020,1,31,31-01-2020,13.1,17.8,15.2,9.7,16.3,16.5,80.4,13
33.95001,151.17001,2020,2,1,01-02-2020,9.3,15.4,13.5,11.2,17,14.4,70.8,14.1
33.95001,151.17001,2020,2,2,02-02-2020,9,13.5,12.8,8.9,11.4,13.1,75.8,10.1
33.95001,151.17001,2020,2,3,03-02-2020,7.7,15.3,13.3,2.3,11.1,14.3,65.6,6.7
33.95001,151.17001,2020,2,4,04-02-2020,11.1,17.1,12.8,7,17.6,15,76.4,12.3
33.95001,151.17001,2020,2,5,05-02-2020,10.6,16.6,12.3,4,13.3,14.4,77.6,8.6
33.95001,151.17001,2020,2,6,06-02-2020,9.9,16.5,9.2,10.2,18.6,12.8,78.6,14.4
33.95001,151.17001,2020,2,7,07-02-2020,5.8,11.1,9.1,6.1,17.4,10.1,74.2,11.8
33.95001,151.17001,2020,2,8,08-02-2020,9.6,15.6,11.2,4.8,16.4,13.4,75.9,10.6
33.95001,151.17001,2020,2,9,09-02-2020,8.8,13.8,10.9,6.3,16.5,12.3,80.8,11.4
33.95001,151.17001,2020,2,10,10-02-2020,6.1,11.9,10.5,1.5,14.4,11.2,70.7,8
33.95001,151.17001,2020,2,11,11-02-2020,8.2,13.2,10,3.6,16.9,11.6,80.2,10.2
33.95001,151.17001,2020,2,12,12-02-2020,7.6,14.1,11,7.7,14,12.6,71.3,10.9
33.95001,151.17001,2020,2,13,13-02-2020,10.9,16.4,14.2,5.8,14.8,15.3,74.5,10.3
33.95001,151.17001,2020,2,14,14-02-2020,14.8,17.7,16.4,2.4,16.1,17.1,86.1,9.2
33.95001,151.17001,2020,2,15,15-02-2020,12.1,16.4,15.6,3.3,7.4,16,77.5,5.3
33.95001,151.17001,2020,2,16,16-02-2020,12.2,17.4,15.8,2.2,13.4,16.6,75.4,7.8
33.95001,151.17001,2020,2,17,17-02-2020,16.7,19.2,17.5,13.3,17.8,18.3,89.3,15.5
33.95001,151.17001,2020,2,18,18-02-2020,14.4,19,13.7,13.8,19.9,16.4,85.3,16.8
33.95001,151.17001,2020,2,19,19-02-2020,8,14.5,13.7,5.5,14,14.1,66,9.7
33.95001,151.17001,2020,2,20,20-02-2020,8.6,15.2,14.2,2.6,6.4,14.7,67.3,4.5
33.95001,151.17001,2020,2,21,21-02-2020,10.1,15.9,13,7,12.3,14.5,74.9,9.6
33.95001,151.17001,2020,2,22,22-02-2020,8.6,15.2,13,2.8,10.3,14.1,71.1,6.5
33.95001,151.17001,2020,2,23,23-02-2020,12.7,18,15.3,10.8,20.1,16.7,75.9,15.4
33.95001,151.17001,2020,2,24,24-02-2020,8.1,15.7,14,10,16.4,14.8,65.6,13.2
33.95001,151.17001,2020,2,25,25-02-2020,10.1,15.9,14.2,3.1,9.7,15.1,71.3,6.4
33.95001,151.17001,2020,2,26,26-02-2020,12.5,17.3,13.9,1.7,13.6,15.6,81.4,7.7
33.95001,151.17001,2020,2,27,27-02-2020,12.6,17.7,12.7,3.1,14.6,15.2,87,8.8
33.95001,151.17001,2020,2,28,28-02-2020,7.2,12.7,10.3,7.1,17.6,11.5,77.1,12.3
33.95001,151.17001,2020,2,29,29-02-2020,7,12.5,11.3,2.4,9.1,11.9,71.4,5.8
33.95001,151.17001,2020,3,1,01-03-2020,11.6,17.8,12.6,2.4,18.2,15.2,78.8,10.3
33.95001,151.17001,2020,3,2,02-03-2020,13.2,17.6,15.1,0.9,14.9,16.4,82,7.9
33.95001,151.17001,2020,3,3,03-03-2020,14,18.1,14.7,10.3,14.4,16.4,84.6,12.4
33.95001,151.17001,2020,3,4,04-03-2020,9,14.6,12.5,2,10.8,13.5,73.4,6.4
33.95001,151.17001,2020,3,5,05-03-2020,12.8,18.2,12.6,2.6,19.7,15.4,81.8,11.2
33.95001,151.17001,2020,3,6,06-03-2020,9,16.2,13.8,11.8,16.4,15,69.3,14.1
33.95001,151.17001,2020,3,7,07-03-2020,8.5,14.1,13.5,5.8,11.8,13.8,70.3,8.8
33.95001,151.17001,2020,3,8,08-03-2020,7.9,14.3,13.2,3.8,8,13.7,68.1,5.9
33.95001,151.17001,2020,3,9,09-03-2020,11.7,17.1,14.4,6.8,14.5,15.8,75.9,10.7
33.95001,151.17001,2020,3,10,10-03-2020,14.2,17.5,16.9,12.5,14.6,17.2,82.8,13.6
